wlbWellboreName,wlbWell,wlbWellType,wlbPurpose,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbKellyBushElevation,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSiteSurvey,wlbSeismicLocation,wlbGeodeticDatum,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbNpdidWellbore,wlbNpdidSiteSurvey,wlbFactPageUrl,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
7018/7-U-1,7018/7-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,23.06.1990,25.07.1990,225-G,429.0,2.9,189.0,BARENTS SEA,1990,1990,, ,ED50  ,,,,70,29,28.25,N,18,19,59.29,E,70.4912,18.3331,7823039.56,400624.71,34,7018,7,U,1,,,1590,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1590,04.06.2019,18.10.2014,17.09.2019
7020/4-U-1,7020/4-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,222-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,34,7020,4,U,1,,,1587,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1587,04.06.2019,,17.09.2019
7022/2-U-1,7022/2-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,722-G,0.0,1.3,59.0,BARENTS SEA,0,0,,,ED50  ,,,,70,54,36.8,N,22,36,38.06,E,70.9102,22.6106,7868376.34,558785.55,34,7022,2,U,1,,,7350,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7350,04.06.2019,18.10.2014,17.09.2019
7029/3-U-1,7029/3-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,19.08.1988,23.08.1988,177-G,530.0,2.9,366.0,BARENTS SEA,1988,1988,, ,ED50  ,,,,70,54,10.17,N,29,54,15.07,E,70.9028,29.9042,7869310.11,606017.00,35,7029,3,U,1,,,1328,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1328,04.06.2019,18.10.2014,17.09.2019
7029/3-U-2,7029/3-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,23.08.1988,27.08.1988,181-G,509.0,0.0,308.0,BARENTS SEA,1988,1988,, ,ED50  ,,,,70,56,7.01,N,29,58,53.56,E,70.9353,29.9815,7873063.25,608660.98,35,7029,3,U,2,,,1332,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1332,04.06.2019,18.10.2014,17.09.2019
7029/3-U-3,7029/3-U-3,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,182-G,0.0,0.0,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,35,7029,3,U,3,,,1333,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1333,04.06.2019,,17.09.2019
7029/3-U-4,7029/3-U-4,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,184-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,35,7029,3,U,4,,,1335,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1335,04.06.2019,,17.09.2019
7030/3-U-1,7030/3-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,81-G,482.0,2.9,308.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,70,49,36.18,N,30,44,31.07,E,70.8267,30.7420,7859822.32,417243.64,36,7030,3,U,1,,,1141,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1141,04.06.2019,11.04.2017,17.09.2019
7119/12-U-1,7119/12-U-1,OTHER,SHALLOW GAS,Statoil Petroleum AS,488 ,POLAR PIONEER,06.01.2011,10.01.2011,524-G,1150.0,23.0,192.0,BARENTS SEA,2011,2011,,3D Survey: ST09M03. Inline: 6640. X-line: 7290,ED50  ,,,,71,1,42.96,N,19,49,20.51,E,71.0286,19.8224,7881214.02,457270.99,34,7119,12,U,1,,,6467,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6467,04.06.2019,06.10.2015,17.09.2019
7120/1-U-1,7120/1-U-1,OTHER,PILOT,Lundin Norway AS,492 ,TRANSOCEAN ARCTIC,15.07.2013,16.07.2013,707-G,392.0,24.0,342.0,BARENTS SEA,2013,2013,, ,ED50  ,,16.07.2013,,71,54,10.37,N,20,16,11.59,E,71.9029,20.2699,7978470.03,474686.04,34,7120,1,U,1,,,7242,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7242,04.06.2019,06.10.2015,17.09.2019
7120/1-U-2,7120/1-U-2,OTHER,SOIL DRILLING,Lundin Norway AS,492 ,ISLAND INNOVATOR,22.05.2014,22.05.2014,759-G,398.0,30.0,332.0,BARENTS SEA,2014,2014,,LN09M03 Fullstack in-line 5010 cross-line 3633,ED50  ,,22.05.2014,,71,56,18.21,N,20,10,8.61,E,71.9384,20.1691,7982476.09,471245.01,34,7120,1,U,2,,,7492,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7492,04.06.2019,06.10.2015,17.09.2019
7120/2-U-1,7120/2-U-1,OTHER,SHALLOW GAS,Lundin Norway AS,438 ,TRANSOCEAN LEADER,15.05.2011,16.05.2011,536-G,655.0,23.5,312.0,BARENTS SEA,2011,2011,, ,ED50  ,,16.05.2011,,71,47,20.65,N,20,21,45.27,E,71.7891,20.3626,7965739.11,477765.36,34,7120,2,U,1,,,6603,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6603,04.06.2019,06.10.2015,17.09.2019
7120/6-U-1,7120/6-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,46-G,0.0,0.0,317.0,BARENTS SEA,0,0,,NH84-53-101 FP. 130.5,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,34,7120,6,U,1,,,1003,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1003,04.06.2019,,17.09.2019
7120/8-U-4,7120/8-U-4,OTHER,SHALLOW GAS,StatoilHydro ASA,064 ,POLAR PIONEER,15.11.2007,15.11.2007,380-G,0.0,23.0,275.0,BARENTS SEA,2007,2007,,ST8320R00. Inline 304. Crossline 1919.,ED50  ,,,,71,28,37.02,N,20,26,45.31,E,71.4770,20.4459,7930897.01,480352.98,34,7120,8,U,4,,,5341,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5341,04.06.2019,06.10.2015,17.09.2019
7122/7-U-1,7122/7-U-1,OTHER,SOIL DRILLING,Eni Norge AS,229 ,BUCENTAUR,,,377-G1,0.0,2.9,0.0,BARENTS SEA,0,0,,NA0101,ED50  ,,,,71,19,52.1,N,22,18,18.2,E,71.3311,22.3051,7915046.22,546624.17,34,7122,7,U,1,,,5162,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5162,04.06.2019,06.10.2015,17.09.2019
7122/7-U-2,7122/7-U-2,OTHER,SOIL DRILLING,Eni Norge AS,229 ,BUCENTAUR,22.08.2005,23.08.2005,377-G2,478.0,2.9,375.0,BARENTS SEA,2005,2005,,NA0101-210. SP649,ED50  ,,,,71,17,7.7,N,22,14,13.8,E,71.2855,22.2372,7909902.58,544303.27,34,7122,7,U,2,,,5163,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5163,04.06.2019,06.10.2015,17.09.2019
7122/7-U-3,7122/7-U-3,OTHER,SOIL DRILLING,Eni Norge AS,229 ,BUCENTAUR,24.08.2005,25.08.2005,377-G3,491.0,2.9,345.0,BARENTS SEA,2005,2005,,NA0101 -113. SP 897,ED50  ,,,,71,15,17.6,N,22,16,4.4,E,71.2549,22.2679,7906514.80,545474.78,34,7122,7,U,3,,,5164,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5164,04.06.2019,06.10.2015,17.09.2019
7122/7-U-4,7122/7-U-4,OTHER,STRATIGRAPHIC,Eni Norge AS,229 ,BUCENTAUR,13.06.2010,15.06.2010,512-G,626.8,3.5,373.5,BARENTS SEA,2010,2010,,NA0101-301. SP 668,ED50  ,,,,71,16,37.69,N,22,16,44.52,E,71.2771,22.2790,7909004.14,545821.99,34,7122,7,U,4,,,6393,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6393,04.06.2019,06.10.2015,17.09.2019
7122/7-U-5,7122/7-U-5,OTHER,STRATIGRAPHIC,Eni Norge AS,229 ,BUCENTAUR,11.06.2010,13.06.2010,513-G,553.1,3.5,348.0,BARENTS SEA,2010,2010,,NA01401-112. SP 916,ED50  ,,,,71,15,33.78,N,22,15,42.68,E,71.2594,22.2619,7907011.48,545247.96,34,7122,7,U,5,,,6394,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6394,04.06.2019,06.10.2015,17.09.2019
7122/7-U-6,7122/7-U-6,OTHER,STRATIGRAPHIC,Eni Norge AS,229 ,BUCENTAUR,15.06.2010,17.06.2010,514-G,635.5,3.5,383.0,BARENTS SEA,2010,2010,,EN0901. Az127.Inline 3285. Xline 1631,ED50  ,,,,71,17,12.19,N,22,17,14.34,E,71.2867,22.2873,7910079.14,546095.96,34,7122,7,U,6,,,6395,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6395,04.06.2019,06.10.2015,17.09.2019
7122/7-U-7,7122/7-U-7,OTHER,STRATIGRAPHIC,Eni Norge AS,229 ,BUCENTAUR,17.06.2010,18.06.2010,515-G,644.5,3.5,391.0,BARENTS SEA,2010,2010,,EN0901. Az127. Inline 3450. Xline 1588,ED50  ,,,,71,18,14.84,N,22,18,40.42,E,71.3041,22.3112,7912038.21,546909.97,34,7122,7,U,7,,,6396,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6396,04.06.2019,06.10.2015,17.09.2019
7122/7-U-8,7122/7-U-8,OTHER,SHALLOW GAS,Eni Norge AS,229 ,SCARABEO 8,19.10.2012,21.10.2012,683-G,681.0,34.0,382.0,BARENTS SEA,2012,2012,,EN0901. AZ127 INLINE 3232. XLINE 1803,ED50  ,,,,71,16,12.67,N,22,19,23.62,E,71.2702,22.3232,7908263.17,547422.01,34,7122,7,U,8,,,7052,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7052,04.06.2019,06.10.2015,17.09.2019
7122/7-U-9,7122/7-U-9,OTHER,SHALLOW GAS,Eni Norge AS,229 ,SCARABEO 8,18.06.2013,21.06.2013,705-G,701.0,34.0,382.0,BARENTS SEA,2013,2013,,EN0901. AZ127. IL 3048. XL 1724,ED50  ,,,,71,15,42.38,N,22,15,33.69,E,71.2618,22.2594,7907276.02,545152.88,34,7122,7,U,9,,,7211,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7211,04.06.2019,06.10.2015,17.09.2019
7122/7-U-10,7122/7-U-10,OTHER,SHALLOW GAS,Eni Norge AS,229 ,WEST HERCULES,,,859-G,0.0,31.0,379.0,BARENTS SEA,0,0,,EN0901 Inline: 3268. Xline: 1527,ED50  ,,,,71,17,32.43,N,22,15,18.44,E,71.2923,22.2551,7910681.89,544930.28,34,7122,7,U,10,,,8622,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8622,04.06.2019,,17.09.2019
7122/10-U-1,7122/10-U-1,OTHER,SOIL DRILLING,Eni Norge AS,229 ,BUCENTAUR,18.06.2010,20.06.2010,516-G,574.0,3.5,323.0,BARENTS SEA,2010,2010,,EN0901. Az127. Inline 2916. Xline 1792,ED50  ,,,,71,14,34.7,N,22,15,6.74,E,71.2430,22.2519,7905173.92,544927.89,34,7122,10,U,1,,,6397,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6397,04.06.2019,06.10.2015,17.09.2019
7122/10-U-2,7122/10-U-2,OTHER,SHALLOW GAS,Eni Norge AS,697 ,SCARABEO 8,01.09.2017,02.09.2017,794-G,578.0,34.0,342.0,BARENTS SEA,2017,2017,,EN16300-110. SP265,ED50  ,,,,71,10,16.36,N,22,12,32.53,E,71.1712,22.2090,7897140.00,543550.64,34,7122,10,U,2,,,8258,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8258,04.06.2019,,17.09.2019
7122/12-U-1,7122/12-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,720-G,0.0,5.6,307.0,BARENTS SEA,0,0,,,ED50  ,,,,71,2,44.58,N,22,59,59.13,E,71.0457,22.9998,7883904.42,572488.06,34,7122,12,U,1,,,7348,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7348,04.06.2019,18.10.2014,17.09.2019
7122/12-U-2,7122/12-U-2,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,721-G,0.0,5.6,207.0,BARENTS SEA,0,0,,,ED50  ,,,,71,0,19.93,N,22,59,58.77,E,71.0055,22.9997,7879424.89,572632.33,34,7122,12,U,2,,,7349,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7349,04.06.2019,18.10.2014,17.09.2019
7126/6-U-1,7126/6-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,28.07.1985,31.07.1985,2-G,0.0,0.0,369.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,71,38,49.8,N,26,52,43.3,E,71.6472,26.8787,7949797.52,495736.74,35,7126,6,U,1,,,916,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=916,04.06.2019,18.10.2014,17.09.2019
7127/10-U-1,7127/10-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,84-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,0,7127,10,U,1,,,1144,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1144,04.06.2019,,17.09.2019
7127/10-U-2,7127/10-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,03.08.1988,07.08.1988,176-G,479.0,2.9,279.0,BARENTS SEA,1988,1988,, ,ED50  ,,,,71,9,39.46,N,27,5,26.82,E,71.1610,27.0908,7895564.27,503272.01,35,7127,10,U,2,,,1327,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1327,04.06.2019,18.10.2014,17.09.2019
7127/10-U-3,7127/10-U-3,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,07.08.1988,10.08.1988,178-G,418.0,2.9,264.0,BARENTS SEA,1988,1988,, ,ED50  ,,,,71,10,55.01,N,27,11,2.44,E,71.1819,27.1840,7897912.62,506625.00,35,7127,10,U,3,,,1329,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1329,04.06.2019,18.10.2014,17.09.2019
7128/9-U-1,7128/9-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,20.07.1988,28.08.1988,86-G,496.0,2.9,408.0,BARENTS SEA,1988,1988,, ,ED50  ,,,,71,15,30.24,N,28,51,16.04,E,71.2584,28.8545,7907449.10,566495.99,35,7128,9,U,1,,,1146,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1146,04.06.2019,18.10.2014,17.09.2019
7128/9-U-2,7128/9-U-2,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,180-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,35,7128,9,U,2,,,1331,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1331,04.06.2019,,17.09.2019
7128/12-U-1,7128/12-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,10.08.1988,14.08.1988,179-G,570.0,0.0,409.0,BARENTS SEA,1988,1988,, ,ED50  ,,,,71,14,25.65,N,28,50,28.85,E,71.2405,28.8413,7905434.38,566086.98,35,7128,12,U,1,,,1330,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1330,04.06.2019,18.10.2014,17.09.2019
7129/10-U-1,7129/10-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,85-G,475.0,2.9,382.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,71,9,35.45,N,29,16,42.77,E,71.1598,29.2785,7896983.05,582110.86,35,7129,10,U,1,,,1145,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1145,04.06.2019,11.04.2017,17.09.2019
7129/10-U-2,7129/10-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,22.07.1987,09.09.1987,82-G,456.0,2.9,336.0,BARENTS SEA,1987,1987,, ,ED50  ,,,,71,7,13.47,N,29,13,23.12,E,71.1204,29.2231,7892512.46,580274.64,35,7129,10,U,2,,,1142,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1142,04.06.2019,11.04.2017,17.09.2019
7129/11-U-1,7129/11-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,83-G,0.0,2.9,0.0,BARENTS SEA,0,0,, ,ED50  ,,,,0,0,0, ,0,0,0, ,0.0000,0.0000,0.00,0.00,0,7129,11,U,1,,,1143,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1143,04.06.2019,,17.09.2019
7132/2-U-1,7132/2-U-1,OTHER,PILOT,Equinor Energy AS,857 ,WEST HERCULES,30.12.2018,31.12.2018,860-G,601.0,31.0,293.0,BARENTS SEA,2018,2018,,ST-14004. Inline: 5839. Xline: 15483,ED50  ,,31.12.2018,,71,51,55.59,N,32,25,59.53,E,71.8654,32.4332,7974233.13,480309.00,36,7132,2,U,1,,,8630,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8630,04.06.2019,,17.09.2019
7218/8-U-1,7218/8-U-1,OTHER,SHALLOW GAS,GDF SUEZ E&P Norge AS,607 ,TRANSOCEAN BARENTS,02.03.2014,03.03.2014,742-G,949.0,40.0,385.0,BARENTS SEA,2014,2014,,,ED50  ,,,,72,20,0.7,N,18,28,41.64,E,72.3335,18.4782,8029761.92,617762.95,33,7218,8,U,1,,,7410,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7410,04.06.2019,06.10.2015,17.09.2019
7218/11-U-1,7218/11-U-1,OTHER,SHALLOW GAS,Repsol Exploration Norge AS,531 ,TRANSOCEAN BARENTS,03.03.2013,05.03.2013,701-G,1155.0,40.0,325.0,BARENTS SEA,2013,2013,,EL0001 PSTM 3D. X-line 3372. In-line 1011,ED50  ,,05.03.2013,,72,5,28.8,N,18,26,0.3,E,72.0913,18.4334,8002697.47,617788.24,33,7218,11,U,1,,,7119,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7119,04.06.2019,06.10.2015,17.09.2019
7219/8-U-1,7219/8-U-1,OTHER,SHALLOW GAS,Statoil Petroleum AS,608 ,WEST HERCULES,13.07.2013,14.07.2013,708-G,1160.0,31.0,397.0,BARENTS SEA,2013,2013,, ,ED50  ,,,,72,19,17.99,N,19,35,18.32,E,72.3217,19.5884,8030963.47,655394.01,33,7219,8,U,1,,,7243,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7243,04.06.2019,06.10.2015,17.09.2019
7220/2-U-1,7220/2-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,04.08.1985,05.08.1985,4-G,444.0,0.0,429.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,72,45,3.1,N,20,34,45.64,E,72.7509,20.5793,8081493.51,684430.04,33,7220,2,U,1,,,920,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=920,04.06.2019,18.10.2014,17.09.2019
7220/2-U-2,7220/2-U-2,OTHER,SHALLOW GAS,Statoil Petroleum AS,714 ,TRANSOCEAN SPITSBERGEN,26.08.2014,29.08.2014,765-G,680.0,40.0,429.0,BARENTS SEA,2014,2014,,,ED50  ,,,,72,48,43.85,N,20,33,26.97,E,72.8122,20.5575,8088240.43,683076.25,33,7220,2,U,2,,,7561,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7561,04.06.2019,06.10.2015,17.09.2019
7220/5-U-1,7220/5-U-1,OTHER,SHALLOW GAS,Statoil Petroleum AS,532 ,TRANSOCEAN BARENTS,26.01.2012,27.01.2012,579-G,0.0,40.0,388.0,BARENTS SEA,2012,2012,, ,ED50  ,,,,72,31,1.06,N,20,20,25.47,E,72.5170,20.3404,8054774.91,678870.71,33,7220,5,U,1,,,6777,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6777,04.06.2019,06.10.2015,17.09.2019
7220/7-U-1,7220/7-U-1,OTHER,SHALLOW GAS,Statoil Petroleum AS,532 ,TRANSOCEAN BARENTS,06.12.2011,06.12.2011,577-G,1050.0,40.0,367.0,BARENTS SEA,2011,2011,,ST11305 Inline 08012,ED50  ,,,,72,27,45,N,20,9,5,E,72.4625,20.1514,8048166.57,673074.57,33,7220,7,U,1,,,6754,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6754,04.06.2019,06.10.2015,17.09.2019
7220/7-U-2,7220/7-U-2,OTHER,SHALLOW GAS,Statoil Petroleum AS,532 ,WEST HERCULES,02.10.2013,03.10.2013,713-G,462.0,31.0,349.0,BARENTS SEA,2013,2013,, ,ED50  ,,,,72,26,55.8,N,20,18,28.09,E,72.4488,20.3078,8047104.95,678452.15,33,7220,7,U,2,,,7261,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7261,04.06.2019,06.10.2015,17.09.2019
7220/8-U-1,7220/8-U-1,OTHER,PILOT,Statoil Petroleum AS,532 ,POLAR PIONEER,22.02.2011,26.02.2011,528-G,955.0,23.0,374.0,BARENTS SEA,2011,2011,,3D Survey WG08. inline 1530. crossline 3470.,ED50  ,,,,72,29,29.26,N,20,20,1.1,E,72.4915,20.3336,8051920.26,678896.90,33,7220,8,U,1,,,6487,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6487,04.06.2019,06.10.2015,17.09.2019
7220/10-U-1,7220/10-U-1,OTHER,SHALLOW GAS,Eni Norge AS,533 ,SCARABEO 8,10.08.2012,12.08.2012,675-G,795.0,34.0,341.0,BARENTS SEA,2012,2012,,Line EN1002-111 Shotpoint 350,ED50  ,,,,72,0,57.37,N,20,3,30.27,E,72.0159,20.0584,7998244.96,674143.22,33,7220,10,U,1,,,7014,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7014,04.06.2019,06.10.2015,17.09.2019
7222/1-U-1,7222/1-U-1,OTHER,SHALLOW GAS,Eni Norge AS,226 ,SCARABEO 8,12.06.2016,14.06.2016,775-G,740.0,34.0,424.0,BARENTS SEA,2016,2016,,3D survey st10020t10 psdm,ED50  ,,,,72,56,45.17,N,22,19,31.08,E,72.9459,22.3253,8100632.16,347108.86,35,7222,1,U,1,,,8000,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8000,04.06.2019,,17.09.2019
7222/9-U-1,7222/9-U-1,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,01.08.1985,04.08.1985,3-G,0.0,0.0,323.0,BARENTS SEA,1985,1985,, ,ED50  ,,,,72,24,19.74,N,22,47,39.79,E,72.4055,22.7944,8039344.73,358204.30,35,7222,9,U,1,,,919,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=919,04.06.2019,18.10.2014,17.09.2019
7222/11-U-1,7222/11-U-1,OTHER,SHALLOW GAS,StatoilHydro Petroleum AS,228 ,POLAR PIONEER,22.08.2008,24.08.2008,475-G,606.0,23.0,357.0,BARENTS SEA,2008,2008,, ,ED50  ,,24.08.2008,,72,4,20.32,N,22,28,26.44,E,72.0723,22.4740,8003058.60,344625.73,35,7222,11,U,1,,,6115,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6115,04.06.2019,06.10.2015,17.09.2019
7222/11-U-2,7222/11-U-2,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,719-G,0.0,2.1,380.0,BARENTS SEA,0,0,,,ED50  ,,,,72,0,28.89,N,22,20,9.09,E,72.0080,22.3359,7996268.92,339336.37,35,7222,11,U,2,,,7346,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7346,04.06.2019,18.10.2014,17.09.2019
7223/5-U-1,7223/5-U-1,OTHER,SHALLOW GAS,StatoilHydro Petroleum AS,228 ,POLAR PIONEER,03.12.2008,05.12.2008,482-G,607.0,23.0,340.0,BARENTS SEA,2008,2008,, ,ED50  ,,05.12.2008,,72,32,5.94,N,23,20,6.31,E,72.5350,23.3351,8052572.60,377293.45,35,7223,5,U,1,,,6259,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6259,04.06.2019,06.10.2015,17.09.2019
