wellbore;md_top;md_bottom;formation;Level;npd_litho_id;npd_id
34/7-26 S;1980;2098;NO FORMAL NAME;FORMATION;111;3168
34/7-26 S;2098;2187;NO FORMAL NAME;FORMATION;111;3168
34/7-26 S;2187;2223;NO FORMAL NAME;FORMATION;111;3168
34/7-26 S;2223;2896;NO FORMAL NAME;FORMATION;111;3168
34/7-26 S;2896;3016;BALDER FM;FORMATION;6;3168
34/7-26 S;3016;3340;LISTA FM;FORMATION;95;3168
34/7-26 S;3340;3866;JORSALFARE FM;FORMATION;74;3168
34/7-26 S;3866;4193;KYRRE FM;FORMATION;92;3168
34/7-26 SR;1002;1348;UTSIRA FM;FORMATION;183;3315
34/7-26 SR;1555;1617;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;1617;1665;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;1665;1867;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;1867;1980;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;1980;2098;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;2098;2187;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;2187;2223;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;2223;2896;NO FORMAL NAME;FORMATION;111;3315
34/7-26 SR;2896;3016;BALDER FM;FORMATION;6;3315
34/7-26 SR;3016;3340;LISTA FM;FORMATION;95;3315
34/7-26 SR;3340;3866;JORSALFARE FM;FORMATION;74;3315
34/7-26 SR;3866;4505;KYRRE FM;FORMATION;92;3315
34/7-26 SR;4505;4512;RØDBY FM;FORMATION;137;3315
34/7-26 SR;4512;4528;MIME FM;FORMATION;106;3315
34/7-26 SR;4528;4537;INTRA DRAUPNE FM SS;FORMATION;26;3315
34/7-26 SR;4537;4610;DRAUPNE FM;FORMATION;28;3315
34/7-26 SR;4610;4690;HEATHER FM;FORMATION;60;3315
34/7-27;1005;1142;UTSIRA FM;FORMATION;183;3214
34/7-27;1258;1294;GRID FM;FORMATION;53;3214
34/7-27;1294;1675;NO FORMAL NAME;FORMATION;111;3214
34/7-27;1675;1711;BALDER FM;FORMATION;6;3214
34/7-27;1711;1860;LISTA FM;FORMATION;95;3214
34/7-27;1860;1864;VÅLE FM;FORMATION;190;3214
34/7-27;1864;2170;JORSALFARE FM;FORMATION;74;3214
34/7-27;2170;2733;KYRRE FM;FORMATION;92;3214
34/7-27;2733;2735;SOLA FM;FORMATION;152;3214
34/7-27;2735;2740;ÅSGARD FM;FORMATION;198;3214
34/7-27;2740;2757;DRAUPNE FM;FORMATION;28;3214
34/7-27;2757;2777;HEATHER FM;FORMATION;60;3214
34/7-27;2777;2837;TARBERT FM;FORMATION;162;3214
34/7-27;2837;2887;ETIVE FM;FORMATION;35;3214
34/7-27;2887;2930;RANNOCH FM;FORMATION;126;3214
34/7-27;2930;3000;DRAKE FM;FORMATION;27;3214
34/7-28;1120;1128;UTSIRA FM;FORMATION;183;3282
34/7-28;1683;1691;BALDER FM;FORMATION;6;3282
34/7-28;1691;1865;LISTA FM;FORMATION;95;3282
34/7-28;1865;2109;JORSALFARE FM;FORMATION;74;3282
34/7-28;2109;2654;KYRRE FM;FORMATION;92;3282
34/7-28;2654;2658;SOLA FM;FORMATION;152;3282
34/7-28;2658;2666;MIME FM;FORMATION;106;3282
34/7-28;2666;2669;INTRA DRAUPNE FM SS;FORMATION;26;3282
34/7-28;2669;2679;HEATHER FM;FORMATION;60;3282
34/7-28;2679;2695;INTRA HEATHER FM SS;FORMATION;59;3282
34/7-28;2695;2792;HEATHER FM;FORMATION;60;3282
34/7-28;2792;2805;TARBERT FM;FORMATION;162;3282
34/7-28;2805;2972;UNDIFFERENTIATED;FORMATION;182;3282
34/7-28;2972;3005;DRAKE FM;FORMATION;27;3282
34/7-29 S;1085;1093;UTSIRA FM;FORMATION;183;3313
34/7-29 S;1283;1335;NO FORMAL NAME;FORMATION;111;3313
34/7-29 S;1335;1398;NO FORMAL NAME;FORMATION;111;3313
34/7-29 S;1398;1447;NO FORMAL NAME;FORMATION;111;3313
34/7-29 S;1447;1748;NO FORMAL NAME;FORMATION;111;3313
34/7-29 S;1748;1814;BALDER FM;FORMATION;6;3313
34/7-29 S;1814;1928;LISTA FM;FORMATION;95;3313
34/7-29 S;1928;1999;NO FORMAL NAME;FORMATION;111;3313
34/7-29 S;1999;2260;JORSALFARE FM;FORMATION;74;3313
34/7-29 S;2260;2693;KYRRE FM;FORMATION;92;3313
34/7-29 S;2693;2701;RØDBY FM;FORMATION;137;3313
34/7-29 S;2701;2706;MIME FM;FORMATION;106;3313
34/7-29 S;2706;2723;INTRA DRAUPNE FM SS;FORMATION;26;3313
34/7-29 S;2723;2774;DRAUPNE FM;FORMATION;28;3313
34/7-29 S;2774;2894;HEATHER FM;FORMATION;60;3313
34/7-29 S;2894;2927;TARBERT FM;FORMATION;162;3313
34/7-29 SR;978;1092;UTSIRA FM;FORMATION;183;3702
34/7-29 SR;1282;1334;NO FORMAL NAME;FORMATION;111;3702
34/7-29 SR;1334;1397;NO FORMAL NAME;FORMATION;111;3702
34/7-29 SR;1397;1446;NO FORMAL NAME;FORMATION;111;3702
34/7-29 SR;1446;1747;NO FORMAL NAME;FORMATION;111;3702
34/7-29 SR;1747;1813;BALDER FM;FORMATION;6;3702
34/7-29 SR;1813;1927;LISTA FM;FORMATION;95;3702
34/7-29 SR;1927;1998;NO FORMAL NAME;FORMATION;111;3702
34/7-29 SR;1998;2259;JORSALFARE FM;FORMATION;74;3702
34/7-29 SR;2259;2692;KYRRE FM;FORMATION;92;3702
34/7-29 SR;2692;2700;RØDBY FM;FORMATION;137;3702
34/7-29 SR;2700;2705;MIME FM;FORMATION;106;3702
34/7-29 SR;2705;2722;INTRA DRAUPNE FM SS;FORMATION;26;3702
34/7-29 SR;2722;2773;DRAUPNE FM;FORMATION;28;3702
34/7-29 SR;2773;2893;HEATHER FM;FORMATION;60;3702
34/7-29 SR;2893;2926;TARBERT FM;FORMATION;162;3702
34/7-30 S;931;1148;UTSIRA FM;FORMATION;183;3757
34/7-30 SR;925;1035;UTSIRA FM;FORMATION;183;3886
34/7-30 SR;1678;1735;BALDER FM;FORMATION;6;3886
34/7-30 SR;1735;1935;LISTA FM;FORMATION;95;3886
34/7-30 SR;1935;2389;JORSALFARE FM;FORMATION;74;3886
34/7-30 SR;2389;2395;RØDBY FM;FORMATION;137;3886
34/7-30 SR;2395;2399;MIME FM;FORMATION;106;3886
34/7-30 SR;2399;2478;HEATHER FM;FORMATION;60;3886
34/7-31;1057;1062;UTSIRA FM;FORMATION;183;4214
34/7-31;1268;1301;NO FORMAL NAME;FORMATION;111;4214
34/7-31;1301;1470;NO FORMAL NAME;FORMATION;111;4214
34/7-31;1470;1482;NO FORMAL NAME;FORMATION;111;4214
34/7-31;1482;1700;NO FORMAL NAME;FORMATION;111;4214
34/7-31;1700;1738;BALDER FM;FORMATION;6;4214
34/7-31;1738;1891;LISTA FM;FORMATION;95;4214
34/7-31;1891;2160;JORSALFARE FM;FORMATION;74;4214
34/7-31;2160;2458;KYRRE FM;FORMATION;92;4214
34/7-31;2458;2460;RØDBY FM;FORMATION;137;4214
34/7-31;2460;2470;MIME FM;FORMATION;106;4214
34/7-31;2470;2506;INTRA DRAUPNE FM SS;FORMATION;26;4214
34/7-31;2506;2520;DRAUPNE FM;FORMATION;28;4214
34/7-31;2520;2602;HEATHER FM;FORMATION;60;4214
34/7-31;2602;2650;TARBERT FM;FORMATION;162;4214
34/7-31 A;1057;1062;UTSIRA FM;FORMATION;183;4301
34/7-31 A;1268;1301;NO FORMAL NAME;FORMATION;111;4301
34/7-31 A;1301;1470;NO FORMAL NAME;FORMATION;111;4301
34/7-31 A;1470;1482;NO FORMAL NAME;FORMATION;111;4301
34/7-31 A;1482;1700;NO FORMAL NAME;FORMATION;111;4301
34/7-31 A;1700;1738;BALDER FM;FORMATION;6;4301
34/7-31 A;1738;1892;LISTA FM;FORMATION;95;4301
34/7-31 A;1892;2175;JORSALFARE FM;FORMATION;74;4301
34/7-31 A;2175;2815;KYRRE FM;FORMATION;92;4301
34/7-31 A;2815;2820;RØDBY FM;FORMATION;137;4301
34/7-31 A;2820;2830;MIME FM;FORMATION;106;4301
34/7-31 A;2830;3090;INTRA DRAUPNE FM SS;FORMATION;26;4301
34/7-31 A;3090;3105;DRAUPNE FM;FORMATION;28;4301
34/7-31 A;3105;3386;HEATHER FM;FORMATION;60;4301
34/7-31 A;3386;3393;MIME FM;FORMATION;106;4301
34/7-31 A;3393;3395;RØDBY FM;FORMATION;137;4301
34/7-31 A;3395;3454;KYRRE FM;FORMATION;92;4301
34/7-32;976;1102;UTSIRA FM;FORMATION;183;4423
34/7-32;1689;1732;BALDER FM;FORMATION;6;4423
34/7-32;1732;1871;SELE FM;FORMATION;142;4423
34/7-32;2527;2535;MIME FM;FORMATION;106;4423
34/7-32;2535;2557;ETIVE FM;FORMATION;35;4423
34/7-32;2557;2636;RANNOCH FM;FORMATION;126;4423
34/7-32;2636;2651;DRAKE FM;FORMATION;27;4423
34/7-33;911;1037;UTSIRA FM;FORMATION;183;5917
34/7-33;1669;1710;BALDER FM;FORMATION;6;5917
34/7-33;1710;1842;LISTA FM;FORMATION;95;5917
34/7-33;2322;2355;NO FORMAL NAME;FORMATION;111;5917
34/7-33;2355;2372;HEATHER FM;FORMATION;60;5917
34/7-33;2372;2470;NESS FM;FORMATION;110;5917
34/7-33;2470;2499;ETIVE FM;FORMATION;35;5917
34/7-33;2499;2561;RANNOCH FM;FORMATION;126;5917
34/7-33;2561;2587;BROOM FM;FORMATION;17;5917
34/7-33;2587;2615;DRAKE FM;FORMATION;27;5917
34/7-34;986;1108;UTSIRA FM;FORMATION;183;5973
34/7-34;1680;1719;BALDER FM;FORMATION;6;5973
34/7-34;1719;1860;LISTA FM;FORMATION;95;5973
34/7-34;2349;2461;AMUNDSEN FM;FORMATION;4;5973
34/7-34;2584;2701;LUNDE FM;FORMATION;97;5973
34/7-34 A;986;1108;UTSIRA FM;FORMATION;183;6080
34/7-34 A;1680;1719;BALDER FM;FORMATION;6;6080
34/7-34 A;1719;1860;LISTA FM;FORMATION;95;6080
34/7-34 A;2365;2639;AMUNDSEN FM;FORMATION;4;6080
34/7-34 A;2972;3022;LUNDE FM;FORMATION;97;6080
34/7-35 S;896;1051;UTSIRA FM;FORMATION;183;6881
34/7-35 S;1746;1810;BALDER FM;FORMATION;6;6881
34/7-35 S;1810;1950;SELE FM;FORMATION;142;6881
34/7-35 S;1950;3052;NO FORMAL NAME;FORMATION;111;6881
34/7-35 S;3052;3075;RØDBY FM;FORMATION;137;6881
34/7-35 S;3075;3091;SOLA FM;FORMATION;152;6881
34/7-35 S;3091;3152;ÅSGARD FM;FORMATION;198;6881
34/7-35 S;3152;3861;DRAUPNE FM;FORMATION;28;6881
34/7-35 S;3861;4393;HEATHER FM;FORMATION;60;6881
34/7-36 S;335;569;NAUST FM;FORMATION;109;7524
34/7-36 S;569;1084;UNDIFFERENTIATED;FORMATION;182;7524
34/7-36 S;1084;1507;NO FORMAL NAME;FORMATION;111;7524
34/7-36 S;1507;1875;NO FORMAL NAME;FORMATION;111;7524
34/7-36 S;1875;1941;BALDER FM;FORMATION;6;7524
34/7-36 S;1941;1974;SELE FM;FORMATION;142;7524
34/7-36 S;1974;2042;LISTA FM;FORMATION;95;7524
34/7-36 S;2042;2097;HEIMDAL FM;FORMATION;62;7524
34/7-36 S;2097;2395;JORSALFARE FM;FORMATION;74;7524
34/7-36 S;2395;3320;KYRRE FM;FORMATION;92;7524
34/7-36 S;3320;3376;TRYGGVASON FM;FORMATION;173;7524
34/7-36 S;3376;3380;SOLA FM;FORMATION;152;7524
34/7-36 S;3380;3396;MIME FM;FORMATION;106;7524
34/7-36 S;3396;3480;DRAUPNE FM;FORMATION;28;7524
34/7-36 S;3480;3590;HEATHER FM;FORMATION;60;7524
34/7-36 S;3590;3600;TARBERT FM;FORMATION;162;7524
34/7-36 S;3600;3690;NESS FM;FORMATION;110;7524
34/8-1;1090;1136;UTSIRA FM;FORMATION;183;854
34/8-1;1826;1874;BALDER FM;FORMATION;6;854
34/8-1;1874;2006;LISTA FM;FORMATION;95;854
34/8-1;2764;2765;DRAUPNE FM;FORMATION;28;854
34/8-1;2765;2767;HEATHER FM;FORMATION;60;854
34/8-1;2767;2803;TARBERT FM;FORMATION;162;854
34/8-1;2803;2851;NESS FM;FORMATION;110;854
34/8-1;2851;2900;ETIVE FM;FORMATION;35;854
34/8-1;2900;2980;RANNOCH FM;FORMATION;126;854
34/8-1;2980;2981;BROOM FM;FORMATION;17;854
34/8-1;2981;3044;DRAKE FM;FORMATION;27;854
34/8-1;3044;3163;COOK FM;FORMATION;24;854
34/8-1;3163;3198;BURTON FM;FORMATION;20;854
34/8-1;3198;3324;AMUNDSEN FM;FORMATION;4;854
34/8-1;3417;3610;LUNDE FM;FORMATION;97;854
34/8-2;983;1160;UTSIRA FM;FORMATION;183;915
34/8-2;1817;1853;BALDER FM;FORMATION;6;915
34/8-2;1853;1988;LISTA FM;FORMATION;95;915
34/8-2;1988;2218;JORSALFARE FM;FORMATION;74;915
34/8-2;2218;2699;KYRRE FM;FORMATION;92;915
34/8-2;2699;2882;TRYGGVASON FM;FORMATION;173;915
34/8-2;2897;2913;DRAUPNE FM;FORMATION;28;915
34/8-2;2913;2923;DRAKE FM;FORMATION;27;915
34/8-2;2923;2934;COOK FM;FORMATION;24;915
34/8-2;2934;2937;BURTON FM;FORMATION;20;915
34/8-2;2937;3001;AMUNDSEN FM;FORMATION;4;915
34/8-2;3051;3240;LUNDE FM;FORMATION;97;915
34/8-3;1119;1175;UTSIRA FM;FORMATION;183;940
34/8-3;1820;1862;BALDER FM;FORMATION;6;940
34/8-3;1862;2012;LISTA FM;FORMATION;95;940
34/8-3;2012;2300;JORSALFARE FM;FORMATION;74;940
34/8-3;2300;2795;KYRRE FM;FORMATION;92;940
34/8-3;2827;2837;DRAUPNE FM;FORMATION;28;940
34/8-3;2837;2867;NESS FM;FORMATION;110;940
34/8-3;2867;2897;ETIVE FM;FORMATION;35;940
34/8-3;2897;2964;RANNOCH FM;FORMATION;126;940
34/8-3;2964;2965;BROOM FM;FORMATION;17;940
34/8-3;2965;3007;DRAKE FM;FORMATION;27;940
34/8-3;3007;3118;COOK FM;FORMATION;24;940
34/8-3;3118;3155;BURTON FM;FORMATION;20;940
34/8-3;3155;3278;AMUNDSEN FM;FORMATION;4;940
34/8-3 A;1120;1180;UTSIRA FM;FORMATION;183;1338
34/8-3 A;1873;1920;BALDER FM;FORMATION;6;1338
34/8-3 A;1920;2088;LISTA FM;FORMATION;95;1338
34/8-3 A;2088;2395;JORSALFARE FM;FORMATION;74;1338
34/8-3 A;2395;2975;KYRRE FM;FORMATION;92;1338
34/8-3 A;3003;3012;DRAUPNE FM;FORMATION;28;1338
34/8-3 A;3012;3031;HEATHER FM;FORMATION;60;1338
34/8-3 A;3031;3071;TARBERT FM;FORMATION;162;1338
34/8-3 A;3071;3101;NESS FM;FORMATION;110;1338
34/8-3 A;3101;3131;ETIVE FM;FORMATION;35;1338
34/8-3 A;3131;3184;RANNOCH FM;FORMATION;126;1338
34/8-3 A;3184;3227;DRAKE FM;FORMATION;27;1338
34/8-3 A;3227;3230;COOK FM;FORMATION;24;1338
34/8-4 A;1072;1109;UTSIRA FM;FORMATION;183;1909
34/8-4 A;1820;1863;BALDER FM;FORMATION;6;1909
34/8-4 A;1863;1876;SELE FM;FORMATION;142;1909
34/8-4 A;1876;2031;LISTA FM;FORMATION;95;1909
34/8-4 A;2903;3057;AMUNDSEN FM;FORMATION;4;1909
34/8-4 A;3143;3567;LUNDE FM;FORMATION;97;1909
34/8-4 AR;1079;1116;UTSIRA FM;FORMATION;183;4709
34/8-4 AR;1827;1870;BALDER FM;FORMATION;6;4709
34/8-4 AR;1870;1883;SELE FM;FORMATION;142;4709
34/8-4 AR;1883;2038;LISTA FM;FORMATION;95;4709
34/8-4 AR;2910;3065;AMUNDSEN FM;FORMATION;4;4709
34/8-4 AR;3151;3574;LUNDE FM;FORMATION;97;4709
34/8-4 S;1071;1108;UTSIRA FM;FORMATION;183;1683
34/8-4 S;1819;1862;BALDER FM;FORMATION;6;1683
34/8-4 S;1862;1875;SELE FM;FORMATION;142;1683
34/8-4 S;1875;2030;LISTA FM;FORMATION;95;1683
34/8-4 S;2902;2903;DRAUPNE FM;FORMATION;28;1683
34/8-4 S;2903;2922;RANNOCH FM;FORMATION;126;1683
34/8-4 S;2922;2924;BROOM FM;FORMATION;17;1683
34/8-4 S;2924;2938;DRAKE FM;FORMATION;27;1683
34/8-4 S;2938;2950;AMUNDSEN FM;FORMATION;4;1683
34/8-4 S;2950;3947;LUNDE FM;FORMATION;97;1683
34/8-4 S;3947;4150;LOMVI FM;FORMATION;96;1683
34/8-5;1064;1118;UTSIRA FM;FORMATION;183;1719
34/8-5;1406;1534;NO FORMAL NAME;FORMATION;111;1719
34/8-5;1534;1839;NO FORMAL NAME;FORMATION;111;1719
34/8-5;1839;1883;BALDER FM;FORMATION;6;1719
34/8-5;1883;1918;SELE FM;FORMATION;142;1719
34/8-5;1918;2065;LISTA FM;FORMATION;95;1719
34/8-5;2065;2322;JORSALFARE FM;FORMATION;74;1719
34/8-5;2322;2819;KYRRE FM;FORMATION;92;1719
34/8-5;2830;2833;DRAUPNE FM;FORMATION;28;1719
34/8-5;2833;2855;HEATHER FM;FORMATION;60;1719
34/8-5;2855;2891;TARBERT FM;FORMATION;162;1719
34/8-5;2891;2970;NESS FM;FORMATION;110;1719
34/8-5;2970;2983;ETIVE FM;FORMATION;35;1719
34/8-5;2983;3046;RANNOCH FM;FORMATION;126;1719
34/8-5;3046;3049;BROOM FM;FORMATION;17;1719
34/8-5;3049;3122;DRAKE FM;FORMATION;27;1719
34/8-5;3122;3186;COOK FM;FORMATION;24;1719
34/8-5;3186;3249;BURTON FM;FORMATION;20;1719
34/8-5;3249;3384;AMUNDSEN FM;FORMATION;4;1719
34/8-5;3484;3540;LUNDE FM;FORMATION;97;1719
34/8-6;1159;1178;UTSIRA FM;FORMATION;183;1842
34/8-6;1402;1421;NO FORMAL NAME;FORMATION;111;1842
34/8-6;1421;1891;NO FORMAL NAME;FORMATION;111;1842
34/8-6;1891;1916;BALDER FM;FORMATION;6;1842
34/8-6;1916;1925;SELE FM;FORMATION;142;1842
34/8-6;1925;2127;LISTA FM;FORMATION;95;1842
34/8-6;2127;2145;VÅLE FM;FORMATION;190;1842
34/8-6;2145;2340;JORSALFARE FM;FORMATION;74;1842
34/8-6;2340;3352;KYRRE FM;FORMATION;92;1842
34/8-6;3352;3418;TRYGGVASON FM;FORMATION;173;1842
34/8-6;3418;3440;SOLA FM;FORMATION;152;1842
34/8-6;3440;3468;ÅSGARD FM;FORMATION;198;1842
34/8-6;3468;3477;MIME FM;FORMATION;106;1842
34/8-6;3477;3581;DRAUPNE FM;FORMATION;28;1842
34/8-6;3581;3686;HEATHER FM;FORMATION;60;1842
34/8-6;3686;3706;TARBERT FM;FORMATION;162;1842
34/8-6;3706;3724;NESS FM;FORMATION;110;1842
34/8-6;3724;3757;ETIVE FM;FORMATION;35;1842
34/8-6;3757;3880;RANNOCH FM;FORMATION;126;1842
34/8-6;3880;3950;DRAKE FM;FORMATION;27;1842
34/8-7;1071;1095;UTSIRA FM;FORMATION;183;1941
34/8-7;1095;1160;UNDIFFERENTIATED;FORMATION;182;1941
34/8-7;1406;1413;NO FORMAL NAME;FORMATION;111;1941
34/8-7;1413;1630;NO FORMAL NAME;FORMATION;111;1941
34/8-7;1630;1654;NO FORMAL NAME;FORMATION;111;1941
34/8-7;1654;1875;NO FORMAL NAME;FORMATION;111;1941
34/8-7;1875;1928;BALDER FM;FORMATION;6;1941
34/8-7;1928;2022;LISTA FM;FORMATION;95;1941
34/8-7;2022;2037;HEIMDAL FM;FORMATION;62;1941
34/8-7;2037;2081;LISTA FM;FORMATION;95;1941
34/8-7;2081;2320;JORSALFARE FM;FORMATION;74;1941
34/8-7;2320;3260;KYRRE FM;FORMATION;92;1941
34/8-7;3260;3826;TRYGGVASON FM;FORMATION;173;1941
34/8-7;3826;4034;SVARTE FM;FORMATION;160;1941
34/8-7;4034;4298;RØDBY FM;FORMATION;137;1941
34/8-7;4298;4374;SOLA FM;FORMATION;152;1941
34/8-7;4374;4466;ÅSGARD FM;FORMATION;198;1941
34/8-7;4466;4584;INTRA DRAUPNE FM SS;FORMATION;26;1941
34/8-7;4584;4595;DRAUPNE FM;FORMATION;28;1941
34/8-7;4595;4633;HEATHER FM;FORMATION;60;1941
34/8-7;4633;4655;TARBERT FM;FORMATION;162;1941
34/8-7;4655;4699;NESS FM;FORMATION;110;1941
34/8-7;4699;4714;ETIVE FM;FORMATION;35;1941
34/8-7;4714;4764;RANNOCH FM;FORMATION;126;1941
34/8-7;4764;4767;BROOM FM;FORMATION;17;1941
34/8-7;4767;4808;DRAKE FM;FORMATION;27;1941
34/8-7;4808;4953;COOK FM;FORMATION;24;1941
34/8-7;4953;4970;BURTON FM;FORMATION;20;1941
34/8-7;4970;5086;AMUNDSEN FM;FORMATION;4;1941
34/8-7;5086;5106;NO FORMAL NAME;FORMATION;111;1941
34/8-7;5106;5118;NO FORMAL NAME;FORMATION;111;1941
34/8-7;5208;5460;LUNDE FM;FORMATION;97;1941
34/8-7 R;1071;1095;UTSIRA FM;FORMATION;183;2057
34/8-7 R;1095;1160;NO FORMAL NAME;FORMATION;111;2057
34/8-7 R;1406;1413;NO FORMAL NAME;FORMATION;111;2057
34/8-7 R;1413;1630;NO FORMAL NAME;FORMATION;111;2057
34/8-7 R;1630;1654;NO FORMAL NAME;FORMATION;111;2057
34/8-7 R;1654;1875;NO FORMAL NAME;FORMATION;111;2057
34/8-7 R;1875;1928;BALDER FM;FORMATION;6;2057
34/8-7 R;1928;2022;LISTA FM;FORMATION;95;2057
34/8-7 R;2022;2037;HEIMDAL FM;FORMATION;62;2057
34/8-7 R;2037;2081;LISTA FM;FORMATION;95;2057
34/8-7 R;2081;2320;JORSALFARE FM;FORMATION;74;2057
34/8-7 R;2320;3260;KYRRE FM;FORMATION;92;2057
34/8-7 R;3260;3826;TRYGGVASON FM;FORMATION;173;2057
34/8-7 R;3826;4034;SVARTE FM;FORMATION;160;2057
34/8-7 R;4034;4298;RØDBY FM;FORMATION;137;2057
34/8-7 R;4298;4374;SOLA FM;FORMATION;152;2057
34/8-7 R;4374;4466;ÅSGARD FM;FORMATION;198;2057
34/8-7 R;4466;4584;INTRA DRAUPNE FM SS;FORMATION;26;2057
34/8-7 R;4584;4595;DRAUPNE FM;FORMATION;28;2057
34/8-7 R;4595;4633;HEATHER FM;FORMATION;60;2057
34/8-7 R;4633;4655;TARBERT FM;FORMATION;162;2057
34/8-7 R;4655;4699;NESS FM;FORMATION;110;2057
34/8-7 R;4699;4714;ETIVE FM;FORMATION;35;2057
34/8-7 R;4714;4764;RANNOCH FM;FORMATION;126;2057
34/8-7 R;4764;4767;BROOM FM;FORMATION;17;2057
34/8-7 R;4767;4808;DRAKE FM;FORMATION;27;2057
34/8-7 R;4808;4953;COOK FM;FORMATION;24;2057
34/8-7 R;4953;4970;BURTON FM;FORMATION;20;2057
34/8-7 R;4970;5086;AMUNDSEN FM;FORMATION;4;2057
34/8-7 R;5086;5106;NO FORMAL NAME;FORMATION;111;2057
34/8-7 R;5106;5118;NO FORMAL NAME;FORMATION;111;2057
34/8-7 R;5208;5460;LUNDE FM;FORMATION;97;2057
34/8-8;1115;1164;UTSIRA FM;FORMATION;183;1969
34/8-8;1164;1190;NO FORMAL NAME;FORMATION;111;1969
34/8-8;1368;1401;NO FORMAL NAME;FORMATION;111;1969
34/8-8;1401;1527;NO FORMAL NAME;FORMATION;111;1969
34/8-8;1527;1559;NO FORMAL NAME;FORMATION;111;1969
34/8-8;1559;1829;NO FORMAL NAME;FORMATION;111;1969
34/8-8;1829;1873;BALDER FM;FORMATION;6;1969
34/8-8;1873;1998;LISTA FM;FORMATION;95;1969
34/8-8;1998;2232;JORSALFARE FM;FORMATION;74;1969
34/8-8;2232;2877;KYRRE FM;FORMATION;92;1969
34/8-8;2877;2883;SOLA FM;FORMATION;152;1969
34/8-8;2883;2901;ÅSGARD FM;FORMATION;198;1969
34/8-8;2901;2902;DRAUPNE FM;FORMATION;28;1969
34/8-8;2902;2921;HEATHER FM;FORMATION;60;1969
34/8-8;2921;2935;TARBERT FM;FORMATION;162;1969
34/8-8;2935;2967;NESS FM;FORMATION;110;1969
34/8-8;2967;3008;ETIVE FM;FORMATION;35;1969
34/8-8;3008;3077;RANNOCH FM;FORMATION;126;1969
34/8-8;3077;3123;DRAKE FM;FORMATION;27;1969
34/8-8;3123;3260;COOK FM;FORMATION;24;1969
34/8-8;3260;3287;BURTON FM;FORMATION;20;1969
34/8-8;3287;3388;AMUNDSEN FM;FORMATION;4;1969
34/8-8;3474;3625;LUNDE FM;FORMATION;97;1969
34/8-8 R;1115;1164;UTSIRA FM;FORMATION;183;2080
34/8-8 R;1164;1190;NO FORMAL NAME;FORMATION;111;2080
34/8-8 R;1368;1401;NO FORMAL NAME;FORMATION;111;2080
34/8-8 R;1401;1527;NO FORMAL NAME;FORMATION;111;2080
34/8-8 R;1527;1559;NO FORMAL NAME;FORMATION;111;2080
34/8-8 R;1559;1829;NO FORMAL NAME;FORMATION;111;2080
34/8-8 R;1829;1873;BALDER FM;FORMATION;6;2080
34/8-8 R;1873;1998;LISTA FM;FORMATION;95;2080
34/8-8 R;1998;2231;JORSALFARE FM;FORMATION;74;2080
34/8-8 R;2231;2877;KYRRE FM;FORMATION;92;2080
34/8-8 R;2877;2883;SOLA FM;FORMATION;152;2080
34/8-8 R;2883;2900;ÅSGARD FM;FORMATION;198;2080
34/8-8 R;2900;2902;DRAUPNE FM;FORMATION;28;2080
34/8-8 R;2902;2921;HEATHER FM;FORMATION;60;2080
34/8-8 R;2921;2935;TARBERT FM;FORMATION;162;2080
34/8-8 R;2935;2967;NESS FM;FORMATION;110;2080
34/8-8 R;2967;3007;ETIVE FM;FORMATION;35;2080
34/8-8 R;3007;3077;RANNOCH FM;FORMATION;126;2080
34/8-8 R;3077;3122;DRAKE FM;FORMATION;27;2080
34/8-8 R;3122;3260;COOK FM;FORMATION;24;2080
34/8-8 R;3260;3286;BURTON FM;FORMATION;20;2080
34/8-8 R;3286;3387;AMUNDSEN FM;FORMATION;4;2080
34/8-8 R;3474;3624;LUNDE FM;FORMATION;97;2080
34/8-9 S;1131;1160;UTSIRA FM;FORMATION;183;2029
34/8-9 S;1291;1323;NO FORMAL NAME;FORMATION;111;2029
34/8-9 S;1323;1386;NO FORMAL NAME;FORMATION;111;2029
34/8-9 S;1386;1434;NO FORMAL NAME;FORMATION;111;2029
34/8-9 S;1434;1687;NO FORMAL NAME;FORMATION;111;2029
34/8-9 S;1687;1751;NO FORMAL NAME;FORMATION;111;2029
34/8-9 S;1751;1842;NO FORMAL NAME;FORMATION;111;2029
34/8-9 S;1842;1909;BALDER FM;FORMATION;6;2029
34/8-9 S;1909;1982;LISTA FM;FORMATION;95;2029
34/8-9 S;1982;2006;NO FORMAL NAME;FORMATION;111;2029
34/8-9 S;2006;2037;LISTA FM;FORMATION;95;2029
34/8-9 S;2908;2914;DRAUPNE FM;FORMATION;28;2029
34/8-9 S;2914;2923;HEATHER FM;FORMATION;60;2029
34/8-9 S;2923;2943;TARBERT FM;FORMATION;162;2029
34/8-9 S;2943;2956;NESS FM;FORMATION;110;2029
34/8-9 S;2956;2963;ETIVE FM;FORMATION;35;2029
34/8-9 S;2963;2984;RANNOCH FM;FORMATION;126;2029
34/8-9 S;2984;3009;DRAKE FM;FORMATION;27;2029
