coor_ns;coor_ew;npd_id
56.565589;3.206458;876
56.565589;3.206458;6833
56.565578;3.206411;672
56.565578;3.206411;7063
56.565569;3.206367;2513
56.565569;3.206367;6463
56.565561;3.206319;1535
56.565561;3.206319;5125
56.56555;3.206269;1704
56.56555;3.206269;5639
56.565542;3.206228;1390
56.565542;3.206228;7478
56.565531;3.206183;1917
56.565531;3.206183;7143
56.565511;3.206106;1377
56.565511;3.206106;5377
56.565514;3.206092;1179
56.565514;3.206092;6534
56.565619;3.206489;1281
56.565619;3.206489;5915
56.565611;3.206436;673
56.565589;3.206389;932
56.565581;3.206339;1310
56.565569;3.206289;1726
56.565583;3.206303;8807
56.565583;3.206303;8808
56.565575;3.206258;1493
56.565575;3.206258;5129
56.565564;3.206211;1218
56.565564;3.206211;5126
56.565556;3.206167;1180
56.565556;3.206167;6303
56.565547;3.206119;1373
56.565547;3.206119;6053
56.565542;3.206069;1130
56.565542;3.206069;6220
56.545481;3.223075;5588
56.545481;3.223075;5841
56.545494;3.223089;5229
56.545494;3.223089;7585
56.545506;3.223142;5589
56.545519;3.223175;5230
56.545531;3.223208;5590
56.545531;3.223208;7659
56.545464;3.223097;5410
56.545475;3.223131;5231
56.545489;3.223164;5411
56.545489;3.223164;5945
56.5455;3.223197;5591
56.545514;3.223231;5232
56.545514;3.223231;5420
56.545444;3.223119;5412
56.545444;3.223119;7489
56.545456;3.223153;5592
56.545469;3.223186;5233
56.545469;3.223186;5969
56.545483;3.223219;5413
56.545483;3.223219;7647
56.545494;3.223256;5414
56.545494;3.223256;5456
56.545392;3.223183;5234
56.545406;3.223217;5050
56.545417;3.223253;5025
56.545431;3.223283;5504
56.545442;3.223319;5235
56.545378;3.223042;5239
56.545378;3.223042;7849
56.545389;3.223242;5089
56.545389;3.223242;7687
56.5454;3.223275;5062
56.545411;3.223308;5114
56.545425;3.223342;5407
56.545425;3.223342;5480
56.545356;3.223228;5408
56.545367;3.223264;5236
56.545381;3.223297;5593
56.545381;3.223297;7603
56.545392;3.223331;5409
56.545392;3.223331;5993
56.545406;3.223364;5237
56.536847;3.212047;6169
56.520422;3.239372;6972
56.522258;3.244842;8336
56.522333;3.244756;8337
56.520494;3.239281;6973
56.536919;3.211956;6170
56.522333;3.244756;8604
56.522333;3.244756;8605
56.536828;3.211997;6171
56.520403;3.239322;6974
56.522242;3.244794;8338
56.522311;3.2447;8339
56.520475;3.239231;6975
56.5369;3.211906;6119
56.536836;3.212006;6223
56.520378;3.239258;6976
56.520447;3.239303;6977
56.536906;3.211911;6224
56.536814;3.211956;6237
56.520361;3.239208;6978
56.520433;3.239119;6980
56.536886;3.211861;6225
56.544219;3.217961;1576
56.544219;3.217931;1577
56.5442;3.21795;1578
56.544189;3.217958;1579
56.544189;3.217958;3890
56.544217;3.2179;1580
56.544217;3.2179;4397
56.544189;3.217919;1564
56.544203;3.217914;4007
56.544169;3.2179;1581
56.5442;3.217881;1503
56.547481;3.218883;3182
56.547481;3.218883;5387
56.547481;3.218883;5448
56.547481;3.218883;5629
56.547475;3.218911;3386
56.547475;3.218911;3387
56.547472;3.218958;3121
56.547469;3.219;3050
56.547469;3.219;5069
56.547469;3.219;5200
56.547503;3.218892;3310
56.547503;3.218892;7263
56.547497;3.218928;3017
56.547497;3.218928;6499
56.547494;3.218967;3410
56.547494;3.218967;7465
56.547494;3.218967;7571
56.547489;3.219006;2982
56.547489;3.219006;6172
56.547522;3.218897;3093
56.547522;3.218897;6443
56.547522;3.218928;3304
56.547514;3.218975;4675
56.547511;3.219011;3364
56.547511;3.219011;5787
56.547544;3.218906;4482
56.547544;3.218906;4916
56.547539;3.218942;4719
56.547536;3.218972;4534
56.547533;3.219019;3710
56.547533;3.219019;5923
56.547564;3.218911;4304
56.547564;3.218911;8237
56.547561;3.21895;4431
56.547561;3.21895;8593
56.547561;3.21895;8594
56.547558;3.218989;4409
56.547561;3.219019;4181
56.547586;3.218919;4959
56.547586;3.218919;4960
56.547581;3.218956;4815
56.547578;3.218994;4835
56.547575;3.219033;4864
56.547675;3.218986;4863
56.547669;3.219025;5440
56.5477;3.218956;3575
56.5477;3.218956;7062
56.5477;3.218956;7134
56.547642;3.218953;5147
56.547692;3.219031;4627
56.547689;3.219069;5027
56.547719;3.218961;3248
56.547717;3.219;4254
56.547714;3.219039;4224
56.547714;3.219039;7337
56.547708;3.219078;3413
56.547708;3.219078;5524
56.547742;3.218967;3066
56.547742;3.218967;5920
56.547739;3.219008;3312
56.547739;3.219008;7607
56.547739;3.219008;7620
56.547733;3.219044;4410
56.547731;3.219083;2959
56.547731;3.219083;6883
56.547731;3.219083;6959
56.547764;3.218975;3370
56.547764;3.218975;8429
56.547764;3.218975;8532
56.547758;3.219014;3191
56.547758;3.219014;5611
56.547756;3.21905;4798
56.547753;3.219092;3101
56.547753;3.219092;6771
56.547783;3.218983;4966
56.547783;3.218983;6310
56.547781;3.219019;4539
56.547781;3.219019;8547
56.547781;3.219019;8570
56.547781;3.219019;8571
56.547778;3.219058;3018
56.547778;3.219058;8665
56.547778;3.219058;8666
56.547772;3.219097;2995
56.547806;3.218989;3157
56.547806;3.218989;8296
56.547806;3.218989;8395
56.547803;3.219028;3595
56.547797;3.219067;4582
56.547794;3.219106;4752
56.639203;3.299358;8883
56.639161;3.299383;8884
56.639167;3.299567;8885
56.639203;3.299592;8886
56.54445;3.226569;7992
56.544469;3.226589;7423
56.544489;3.226608;8160
56.544489;3.226608;8279
56.544508;3.226631;7993
56.544528;3.22665;7994
56.544547;3.226669;8161
56.544547;3.226669;8386
56.544547;3.226669;8387
56.544439;3.226606;8162
56.544439;3.226606;8294
56.544458;3.226625;7995
56.544478;3.226656;7022
56.544497;3.226664;7023
56.544361;3.226614;7024
56.544536;3.226706;8422
56.544536;3.226706;8567
56.544428;3.226639;7421
56.544447;3.226661;7996
56.544467;3.226681;7025
56.544486;3.2267;7026
56.544486;3.2267;8595
56.544486;3.2267;8596
56.544486;3.2267;8597
56.544486;3.2267;8564
56.544506;3.2267;7027
56.544525;3.226742;8163
56.544394;3.226739;7792
56.544417;3.226758;7422
56.544436;3.226778;7846
56.544456;3.2268;7420
56.544456;3.2268;7624
56.544361;3.226636;8164
56.544361;3.226636;8343
56.544494;3.226839;8423
56.544386;3.226772;7425
56.544425;3.226814;7997
56.544425;3.226814;7790
56.544444;3.226833;8424
56.544444;3.226833;8600
56.544444;3.226833;8601
56.544444;3.226833;8602
56.544464;3.226856;8425
56.544464;3.226856;8692
56.544464;3.226856;8693
56.544464;3.226856;8694
56.544464;3.226856;8695
56.544483;3.226875;8165
56.544375;3.226808;8426
56.544375;3.226808;8443
56.544375;3.226808;8444
56.544375;3.226808;8445
56.544394;3.226828;7791
56.544414;3.22685;8427
56.544433;3.226869;7424
56.544453;3.226889;8166
56.544472;3.226911;8428
56.544472;3.226911;8707
56.544472;3.226911;8708
56.544472;3.226911;8709
56.376761;3.266131;1462
56.37675;3.266081;781
56.37675;3.266081;1359
56.37675;3.266081;4611
56.376742;3.266039;782
56.376742;3.266039;1646
56.376742;3.266039;4720
56.376781;3.266119;1262
56.376781;3.266119;2584
56.376781;3.266072;783
56.376781;3.266072;2554
56.376781;3.266072;5419
56.376761;3.266025;784
56.376761;3.266025;4721
56.3768;3.266119;785
56.3768;3.266119;1429
56.3768;3.266119;2473
56.376789;3.266069;1183
56.376789;3.266069;1487
56.376781;3.266019;786
56.376781;3.266019;1741
56.376819;3.2661;787
56.376811;3.26605;788
56.3768;3.266;789
56.3768;3.266;2817
56.376831;3.266081;1292
56.376831;3.266081;2416
56.376831;3.266081;5961
56.376831;3.266031;790
56.376831;3.266031;2923
56.376831;3.266031;3135
56.376828;3.265983;791
56.376828;3.265983;3136
56.376828;3.265983;6726
56.376692;3.265811;792
56.376692;3.265811;3841
56.376681;3.265764;1011
56.376681;3.265764;4302
56.376669;3.265719;793
56.376669;3.265719;1483
56.376669;3.265719;4260
56.376669;3.265719;4834
56.376669;3.265719;6221
56.376669;3.265719;6294
56.376711;3.265797;794
56.376711;3.265797;1607
56.376711;3.265797;4008
56.376708;3.265753;795
56.376708;3.265753;1758
56.376708;3.265753;5206
56.376689;3.265706;796
56.376689;3.265706;797
56.376689;3.265706;4599
56.376728;3.265789;798
56.376728;3.265789;4139
56.376728;3.265789;5825
56.376719;3.265739;799
56.376719;3.265739;1034
56.376719;3.265739;1706
56.376708;3.265692;800
56.376708;3.265692;4557
56.376739;3.265781;801
56.376739;3.265731;802
56.376736;3.265678;803
56.376736;3.265678;6547
56.376767;3.265756;804
56.376767;3.265756;4190
56.376756;3.265714;805
56.376756;3.265714;1653
56.376756;3.265714;1926
56.376756;3.265664;806
56.376756;3.265664;5198
56.376756;3.265664;5314
56.419161;3.218456;807
56.419161;3.218456;1380
56.419161;3.218456;2941
56.419161;3.218456;4329
56.419161;3.218456;6420
56.419139;3.218419;1215
56.419139;3.218419;2014
56.419139;3.218419;3369
56.419125;3.218369;808
56.419125;3.218369;1824
56.419128;3.218319;1231
56.419128;3.218319;4444
56.419128;3.218319;5094
56.419331;3.218394;809
56.419331;3.218394;1032
56.419331;3.218394;3186
56.419331;3.218394;3352
56.419158;3.218394;810
56.419158;3.218394;2917
56.419153;3.218356;811
56.419153;3.218356;1897
56.419153;3.218356;1882
56.419125;3.218308;1478
56.419125;3.218308;2344
56.419125;3.218308;5914
56.419333;3.218144;812
56.419333;3.218144;2125
56.419181;3.218383;813
56.419181;3.218383;1033
56.419181;3.218383;1075
56.419181;3.218383;2061
56.419161;3.218342;814
56.419161;3.218342;1757
56.419161;3.218342;4175
56.419161;3.218203;815
56.419161;3.218203;2178
56.419161;3.218203;4289
56.419161;3.218203;4799
56.419206;3.218417;816
56.419206;3.218417;1255
56.419206;3.218417;4009
56.419197;3.218369;817
56.419197;3.218369;1133
56.419197;3.218369;3044
56.419197;3.218369;3055
56.419189;3.218325;1426
56.419189;3.218325;2398
56.419183;3.218275;1280
56.419183;3.218275;5378
56.419225;3.218403;818
56.419225;3.218403;2809
56.419225;3.218403;2870
56.419217;3.21835;819
56.419217;3.21835;1023
56.419217;3.21835;4877
56.419214;3.218306;820
56.419214;3.218306;2259
56.419214;3.218306;5242
56.419203;3.218261;821
56.419203;3.218261;4334
56.419203;3.218261;4929
56.419183;3.218275;5955
56.419147;3.218303;5956
56.464656;3.104492;822
56.464653;3.104442;823
56.464678;3.104472;824
56.464669;3.104428;825
56.464697;3.104458;826
56.464689;3.104411;827
56.464722;3.104483;828
56.464714;3.104442;829
56.464733;3.104425;830
56.464722;3.104381;831
56.333247;3.248228;3860
56.333267;3.248289;5112
56.333247;3.248197;3714
56.33325;3.248294;2121
56.332397;3.248264;2111
56.333222;3.248258;2120
56.333003;3.248269;2096
56.373631;3.263036;7971
56.373614;3.263061;7972
56.373597;3.263086;7973
56.373581;3.263114;7511
56.373561;3.263133;8175
56.373617;3.263006;7515
56.373617;3.263006;8212
56.373603;3.263033;7199
56.373586;3.263058;7200
56.373567;3.263083;7201
56.373547;3.263108;7974
56.373603;3.262975;8176
56.373589;3.263;7202
56.373572;3.263025;7203
56.373553;3.26305;7204
56.373533;3.263078;7608
56.373589;3.262942;7975
56.373589;3.262942;8742
56.373589;3.262942;8743
56.373589;3.262942;8744
56.373572;3.263247;7514
56.373556;3.262994;7516
56.373536;3.263019;8763
56.373519;3.263044;8764
56.373578;3.262906;7513
56.373561;3.262931;8765
56.373544;3.262956;8766
56.373544;3.262956;8882
56.373525;3.262981;8767
56.373508;3.263006;8177
56.373564;3.262872;7517
56.373547;3.262897;8768
56.373531;3.262925;8178
56.373511;3.26295;7976
56.373494;3.262975;8769
56.37355;3.262842;7977
56.373533;3.262867;8179
56.373514;3.262892;8180
56.373497;3.262919;7512
56.373481;3.262944;8770
56.373536;3.262811;7518
56.373519;3.262836;8181
56.3735;3.262861;8182
56.373483;3.262886;8183
56.373467;3.262911;8184
56.373467;3.262911;8680
56.373467;3.262911;8678
56.373467;3.262911;8679
56.278075;3.395539;619
56.278075;3.395539;2208
56.278025;3.395556;621
56.278025;3.395556;2596
56.278078;3.395639;623
56.278078;3.395639;1040
56.278078;3.395639;2981
56.278078;3.395639;3403
56.278078;3.395639;3955
56.278069;3.395394;626
56.278069;3.395394;1454
56.278069;3.395394;2469
56.278069;3.395467;628
56.278069;3.395467;1870
56.278069;3.395467;3198
56.278017;3.395458;630
56.278017;3.395458;3321
56.278039;3.395467;632
56.278039;3.395467;1336
56.278039;3.395467;2283
56.278206;3.395506;634
56.278206;3.395506;2615
56.278206;3.395506;4828
56.278206;3.395506;4881
56.278033;3.395431;635
56.278033;3.395431;3127
56.278019;3.395397;636
56.278019;3.395397;1228
56.278019;3.395397;2150
56.278164;3.395481;637
56.278164;3.395481;924
56.278164;3.395481;4573
56.278233;3.395508;638
56.278233;3.395508;640
56.278233;3.395508;1701
56.278233;3.395508;4695
56.278167;3.395331;641
56.278167;3.395331;1029
56.278167;3.395331;1058
56.278167;3.395331;4571
56.278033;3.395369;642
56.278033;3.395369;1369
56.278033;3.395369;1946
56.278008;3.395517;643
56.278008;3.395517;1039
56.278117;3.395497;644
56.278117;3.395497;939
56.278117;3.395497;1582
56.278117;3.395497;1858
56.278117;3.395497;2367
56.278117;3.395497;4336
56.278083;3.395431;645
56.278092;3.395614;646
56.278092;3.395614;941
56.278092;3.395614;1348
56.278111;3.395586;654
56.278111;3.395586;3242
56.277983;3.395447;1060
56.277983;3.395447;1414
56.277983;3.395447;2639
56.277983;3.395447;3086
56.277983;3.395447;3167
56.278081;3.395483;868
56.278081;3.395483;1007
56.278;3.395425;1381
56.278;3.395425;3630
56.278044;3.395586;1248
56.278078;3.395581;1301
56.278078;3.395581;2086
56.278111;3.395561;1067
56.278111;3.395561;2504
56.278111;3.395561;2503
56.278061;3.395611;1041
56.278061;3.395611;2785
56.278039;3.395547;1506
56.278028;3.395531;1061
56.278033;3.395397;1671
56.277997;3.395481;1507
56.277997;3.395481;2340
56.277997;3.395481;2341
56.276581;3.396428;2702
56.276569;3.396378;2716
56.276569;3.396378;2773
56.276583;3.396397;2717
56.276583;3.396397;4029
56.276583;3.396397;4725
56.276583;3.396397;4726
56.276575;3.396458;2718
56.276708;3.396431;2897
56.276547;3.396378;2898
56.276556;3.396436;2899
56.276389;3.396389;2900
56.276517;3.39645;2903
56.276517;3.39645;4221
56.276575;3.396414;2892
56.276558;3.396406;2893
56.276525;3.396417;2894
56.27655;3.396467;2895
56.27655;3.396467;4411
56.276572;3.396442;3238
56.276711;3.3964;3239
56.276542;3.396397;3240
56.276533;3.396458;3211
56.276531;3.396361;3236
56.27665;3.396336;8824
56.27665;3.396336;8825
56.276644;3.396397;3237
56.276483;3.396297;6569
56.276481;3.396331;6570
56.276478;3.397197;6571
56.276475;3.396397;6572
56.2765;3.396303;6573
56.2765;3.396336;5345
56.276497;3.396369;5346
56.276494;3.396403;5347
56.276494;3.396403;6471
56.276519;3.396306;6574
56.276517;3.396339;4911
56.276517;3.396339;8659
56.276517;3.396339;8660
56.276514;3.396372;5072
56.276514;3.396372;8543
56.276511;3.396406;5348
56.276539;3.396311;5202
56.276536;3.396344;5349
56.276533;3.396378;5205
56.276531;3.396411;5350
56.276531;3.396411;6160
56.276531;3.396411;6161
56.276558;3.396314;6575
56.276556;3.396347;5128
56.276553;3.396383;6094
56.27655;3.396417;6576
56.27655;3.396417;6624
56.276583;3.396322;6577
56.276583;3.396322;6579
56.276581;3.396356;5352
56.276581;3.396356;8344
56.276578;3.396389;5353
56.276575;3.396422;5190
56.324347;3.352597;6763
56.324347;3.352597;6764
56.324347;3.352597;6957
56.324361;3.352622;5392
56.324375;3.35265;5330
56.324375;3.35265;5331
56.324375;3.35265;5332
56.324392;3.352675;6765
56.324333;3.352622;4952
56.324347;3.35265;5343
56.324361;3.352675;4940
56.324375;3.352708;5344
56.324319;3.35265;6766
56.324333;3.352675;4836
56.324347;3.3527;4920
56.324361;3.352725;4861
56.324361;3.352725;4862
56.324306;3.352675;4821
56.324319;3.3527;4893
56.324333;3.352725;4825
56.324386;3.352606;6767
56.251236;3.349117;8780
56.251253;3.349089;8781
56.251267;3.349061;8782
56.251253;3.349147;8783
56.251267;3.349117;8784
56.251283;3.349089;8785
56.251267;3.349175;8786
56.251283;3.349147;8787
56.2513;3.349117;8788
56.251283;3.349203;8789
56.2513;3.349175;8790
56.251314;3.349147;8791
56.176533;3.460061;1615
56.176533;3.460061;1751
56.176533;3.460061;2330
56.176569;3.460186;1616
56.176669;3.460089;1608
56.176669;3.460089;7136
56.176533;3.460061;1609
56.176525;3.460158;2376
56.176525;3.460158;2408
56.176528;3.4602;1610
56.176525;3.460214;2321
56.176525;3.460214;2322
56.176511;3.460131;2613
56.176511;3.460131;2614
56.227683;3.437369;5226
56.227683;3.437369;5227
56.227683;3.437369;5429
56.227697;3.437394;5186
56.227711;3.437419;5037
56.227725;3.437447;5246
56.227725;3.437447;5247
56.227725;3.437447;6111
56.227725;3.437447;6112
56.227669;3.437394;5148
56.227683;3.437422;5516
56.227683;3.437422;8645
56.227697;3.437447;5428
56.227697;3.437447;5078
56.227711;3.437472;5283
56.227711;3.437472;5284
56.227656;3.437419;7338
56.227656;3.437419;7460
56.227669;3.437444;5033
56.227722;3.437375;4671
56.227722;3.437375;4672
56.227697;3.437497;4751
56.227639;3.437444;4654
56.227656;3.437472;4712
56.227656;3.437472;4713
56.227669;3.437497;4773
56.227683;3.437522;8647
56.227683;3.437522;8648
56.227683;3.437522;8706
56.381911;4.237433;6430
56.381911;4.237433;6469
56.381864;4.237608;6439
57.958867;1.929811;6591
57.492808;2.302728;7572
57.492808;2.302728;7573
57.492808;2.302728;7652
57.492725;2.302575;7214
57.492761;2.302503;7205
57.492761;2.302503;7206
57.492844;2.302656;7574
57.069456;2.434783;832
57.069444;2.434739;833
57.069433;2.434692;834
57.069481;2.434764;835
57.069469;2.434717;836
57.069456;2.434672;837
57.069506;2.434744;838
57.069494;2.434697;839
57.069483;2.434653;840
57.111525;2.847406;1247
57.111525;2.847406;1856
57.111525;2.847406;4177
57.111525;2.847406;7510
57.1115;2.847425;1010
57.1115;2.847425;2426
57.1115;2.847425;5156
57.111453;2.847469;1139
57.111453;2.847469;1019
57.111453;2.847469;6311
57.111453;2.847469;1312
57.111428;2.847489;1266
57.111428;2.847489;2545
57.111428;2.847489;5118
57.111403;2.847511;952
57.111403;2.847511;2964
57.111514;2.847361;1042
57.111514;2.847361;2822
57.111514;2.847361;3368
57.111514;2.847361;3373
57.111489;2.847381;1354
57.111489;2.847381;2313
57.111464;2.847403;1458
57.111464;2.847403;5257
57.111464;2.847403;5281
57.111442;2.847425;950
57.111442;2.847425;3040
57.111417;2.847444;2132
57.111392;2.847467;1282
57.111392;2.847467;1529
57.111503;2.847317;1387
57.111503;2.847317;1485
57.111503;2.847317;8864
57.111503;2.847317;8865
57.111472;2.847333;2060
57.111472;2.847333;4318
57.111453;2.847358;1433
57.111453;2.847358;6164
57.111428;2.847381;2085
57.111428;2.847381;2597
57.111428;2.847381;4458
57.111406;2.8474;1722
57.111406;2.8474;4746
57.111406;2.8474;6267
57.111381;2.847422;913
57.073117;3.065389;8399
57.073044;3.065256;8400
57.073072;3.065203;8401
57.073072;3.065203;8553
57.818744;4.51965;2662
57.818744;4.51965;4075
57.818761;4.519686;3001
57.818761;4.519686;3045
57.818761;4.519686;4032
57.818772;4.519722;3349
57.818758;4.519781;2828
57.818758;4.519781;3740
57.818758;4.519781;4154
57.818725;4.519669;2508
57.818742;4.519708;3063
57.818742;4.519708;3830
57.818744;4.51965;2790
57.75425;4.355878;2748
57.75425;4.356056;2781
57.754208;4.356042;2901
57.754219;4.355717;3911
57.816108;4.535431;6007
57.816081;4.535433;6008
57.816081;4.535433;6377
57.816094;4.535469;6009
57.816086;4.535469;6010
57.816078;4.535408;6012
57.816092;4.5354;6013
57.816078;4.535461;6319
57.816069;4.535442;6018
57.816072;4.535425;6019
57.756356;4.368747;6014
57.75635;4.368642;6015
57.756408;4.368603;6016
59.875294;2.061214;536
59.875278;2.061203;537
59.875292;2.061258;538
59.875267;2.061289;539
59.875239;2.061222;540
59.875275;2.061247;541
59.87525;2.061278;542
59.875261;2.061369;543
59.875242;2.061319;544
59.875222;2.061339;545
59.875225;2.061306;546
59.875236;2.061353;547
59.875175;2.061586;548
59.875167;2.061619;549
59.875194;2.0616;550
59.875181;2.061675;551
59.875222;2.061619;552
59.875189;2.061633;553
59.875197;2.061689;554
59.875153;2.061703;556
59.875189;2.061728;558
59.875183;2.061772;560
59.875164;2.061758;562
59.875206;2.061742;563
58.845117;1.743803;6705
58.845117;1.743803;7477
58.845128;1.743839;6706
58.845147;1.743867;6707
58.84515;1.743914;8880
58.845097;1.743825;6714
58.845131;1.743936;6708
58.845078;1.743847;6709
58.845089;1.743883;7195
58.8451;1.743922;8881
58.845111;1.743958;6710
58.712703;1.658431;4772
58.712514;1.631125;5561
58.712514;1.631125;6800
58.732894;1.642617;4272
58.713028;1.668136;4232
58.712872;1.668253;4203
58.712872;1.668253;4204
58.712947;1.668175;4202
58.712292;1.668233;4245
58.712292;1.668233;4442
58.694053;1.673658;4922
58.694053;1.673658;4923
58.572033;1.696856;7935
58.572033;1.696856;7936
58.572044;1.696892;7735
58.572044;1.696892;7736
58.57215;1.696819;7737
58.572067;1.696964;8385
58.572078;1.697003;8726
58.572014;1.696878;7738
58.572014;1.696878;7739
58.572119;1.696806;7740
58.572036;1.69695;7937
58.572144;1.696878;7741
58.572089;1.696792;7742
58.572006;1.696936;7938
58.572017;1.696972;7939
58.572028;1.697008;7743
58.572028;1.697008;8649
58.572072;1.696814;7744
58.572083;1.69685;7745
58.572083;1.69685;7746
58.572094;1.696886;7747
58.366689;1.550414;8524
58.366689;1.550514;8525
58.367394;1.908228;5864
58.367414;1.90825;2651
58.367431;1.908272;4046
58.36745;1.908294;3979
58.367225;1.908944;2397
58.3674;1.908294;2199
58.367419;1.908308;4462
58.367439;1.908331;2567
58.367372;1.908303;2350
58.367389;1.908331;2174
58.367408;1.908344;4565
58.367428;1.908367;2577
58.367358;1.908339;5865
58.367358;1.908339;5989
58.367378;1.908361;5595
58.367378;1.908361;5828
58.367397;1.908383;2481
58.367417;1.908403;2763
58.367211;1.908825;5866
58.367228;1.908847;5502
58.367247;1.908869;2583
58.367247;1.908869;5131
58.367267;1.908892;2516
58.367225;1.908944;2399
58.367217;1.908883;2286
58.367217;1.908883;4448
58.367236;1.908906;2461
58.367236;1.908906;5091
58.367236;1.908906;6072
58.367256;1.908928;2316
58.367186;1.9089;4330
58.367206;1.908922;2265
58.367225;1.908944;2386
58.367236;1.908956;2218
58.417958;1.717756;5870
58.417969;1.717794;5871
58.417981;1.717836;3988
58.417994;1.717875;3170
58.417994;1.717875;8263
58.417936;1.717778;2715
58.417947;1.717817;2749
58.417961;1.717858;2780
58.417972;1.717897;5872
58.417972;1.717897;6358
58.417972;1.717897;6422
58.417972;1.717897;6519
58.417972;1.717897;6544
58.417917;1.7178;5873
58.417928;1.717842;2652
58.417939;1.717881;3261
58.417953;1.717922;4095
58.417894;1.717825;2816
58.417906;1.717864;2692
58.417919;1.717906;5874
58.417931;1.717944;8313
58.417894;1.717825;3057
58.417886;1.717886;5875
58.417897;1.717928;5876
58.417908;1.717967;3868
58.417908;1.717967;8266
58.417853;1.717869;4040
58.417864;1.717911;3287
58.417864;1.717911;3288
58.417878;1.71795;4104
58.417889;1.717992;3006
58.435919;1.9296;2024
58.435919;1.9296;3185
58.397075;1.916978;2082
58.397203;1.917208;2083
58.497;1.722622;4785
58.497061;1.722769;4829
58.497031;1.722817;4722
58.496969;1.722672;4891
58.441642;1.887419;7223
58.441642;1.887419;7224
58.441642;1.887419;7264
58.441642;1.887419;7405
58.441589;1.887478;5693
58.441572;1.887497;5769
58.441631;1.887461;5610
58.441594;1.8875;5927
58.441594;1.8875;6163
58.441578;1.887519;6099
58.441578;1.887519;6101
58.441578;1.887519;6102
58.441656;1.887464;7078
58.441656;1.887464;7079
58.441656;1.887464;7080
58.441714;1.887481;5599
58.441603;1.887522;5351
58.441586;1.887542;6184
58.441586;1.887542;5785
58.441586;1.887542;6046
58.441586;1.887542;5794
58.441586;1.887542;7289
58.077925;1.890419;4904
58.077925;1.890419;6515
58.077925;1.890419;7122
58.077933;1.890453;3576
58.077942;1.890478;5119
58.077942;1.890478;6190
58.077942;1.890478;6998
58.077911;1.890433;5393
58.077911;1.890444;3291
58.077911;1.890444;5199
58.077917;1.890469;3293
58.077917;1.890469;4870
58.077925;1.890492;5141
58.077925;1.890492;6089
58.077925;1.890492;6317
58.077925;1.890492;6340
58.077931;1.890511;3221
58.077931;1.890511;5877
58.077886;1.890439;4964
58.077886;1.890439;5360
58.077886;1.890439;6282
58.077892;1.890458;4947
58.077892;1.890458;6236
58.077897;1.890486;3577
58.077908;1.890511;3294
58.077908;1.890511;4875
58.077908;1.890511;5417
58.077908;1.890511;6580
58.077908;1.890511;6595
58.077908;1.890511;7064
58.077917;1.890533;3295
58.077878;1.890475;3292
58.077883;1.8905;3296
58.077883;1.8905;4644
58.077894;1.890528;5073
58.027967;1.924539;5935
58.027967;1.924539;6940
58.027886;1.924436;5936
58.028522;1.923183;5937
58.011953;1.925436;6608
58.842753;2.248247;7955
58.842764;2.248286;7582
58.842775;2.248322;8118
58.842733;2.248269;7956
58.842744;2.248306;7615
58.842756;2.248344;8115
58.842767;2.248381;8388
58.842767;2.248381;8463
58.842725;2.248328;7580
58.842725;2.248328;7581
58.842739;2.248353;7462
58.842739;2.248353;7463
58.842747;2.248403;7957
58.842694;2.248314;8116
58.842717;2.248386;7958
58.842686;2.248372;8255
58.842697;2.248411;8007
58.842708;2.248447;8254
58.922303;2.198019;7752
58.922314;2.198058;8134
58.922325;2.198094;8135
58.922336;2.198133;7913
58.922283;2.198042;7912
58.922294;2.198081;8402
58.922294;2.198081;8403
58.922294;2.198081;8487
58.922306;2.198117;8380
58.922317;2.198156;7909
58.922261;2.198061;7910
58.922261;2.198061;8172
58.922261;2.198061;8225
58.922275;2.1981;7733
58.922286;2.198139;7753
58.922286;2.198139;7819
58.922297;2.198178;7911
58.922256;2.198122;7754
58.922267;2.198161;8778
58.922267;2.198161;8779
58.922267;2.198161;8852
58.922278;2.198197;7755
58.922236;2.198081;8689
58.922236;2.198081;8690
58.922247;2.198183;7877
58.836025;2.553508;8710
58.836003;2.553508;8711
58.835981;2.553508;8712
58.835956;2.553508;8713
58.836025;2.553547;7900
58.836003;2.553547;7901
58.835981;2.553547;7902
58.835956;2.553547;7903
58.836025;2.553592;7904
58.836003;2.553592;7905
58.835981;2.553592;7906
58.835956;2.553592;7907
58.836025;2.553644;8714
58.836003;2.553644;8715
58.835981;2.553644;8716
58.835956;2.553644;8717
58.836003;2.553689;8718
58.835981;2.553689;8719
58.869908;2.519483;8189
58.869864;2.519539;8190
58.8698;2.51935;8191
58.869844;2.519292;8192
58.784828;2.597739;8108
58.78485;2.597856;8109
58.784753;2.597942;8110
58.784728;2.59785;8107
58.766758;2.652819;8232
58.766786;2.652728;8233
58.766886;2.652839;8234
58.766861;2.652931;8235
58.284917;2.043686;4449
58.284992;2.043761;4461
58.284975;2.043817;4460
58.284906;2.043742;7928
59.576194;1.924114;5580
59.576194;1.924114;5581
59.576194;1.924114;5582
59.576356;1.924419;5852
59.5762;1.924739;5853
59.5762;1.924739;5854
59.5762;1.924739;5855
59.5762;1.924739;5856
59.576039;1.924431;5583
59.576675;1.923781;7793
59.576675;1.923781;7795
59.576675;1.923781;7796
59.576675;1.923781;7797
59.576675;1.923781;7798
59.576675;1.923781;7799
59.576508;1.923475;8194
59.576508;1.923475;8195
59.576664;1.923158;8196
59.576664;1.923158;8238
59.576664;1.923158;8197
